"freq","word6","word5","word4","word3","word2","word1"
1e+06,"to","attention","pay","to","need","i"
1e+06,"to","used","i","when","remember","i"
1e+06,"to","going","was","i","said","i"
1e+06,"to","going","are","you","think","i"
1e+06,"a","post","would","i","thought","i"
1e+06,"of","kind","was","it","thought","i"
1e+06,"age","my","at","him","told","i"
1e+06,"of","lot","a","spent","ve","i"
1e+06,"to","able","be","to","wanted","i"
1e+06,"in","raised","and","born","was","i"
1e+06,"thing","right","the","doing","was","i"
1e+06,"what","sure","quite","not","was","i"
1e+06,"i","when","old","years","was","i"
1e+06,"see","to","interested","be","will","i"
1e+06,"listen","and","it","buy","will","i"
1e+06,"mind","in","that","keep","will","i"
1e+06,"go","you","let","never","will","i"
1e+06,"i","when","you","text","will","i"
1e+06,"by","stop","to","try","will","i"
1e+06,"that","and","well","you","wish","i"
1e+06,"to","one","the","be","would","i"
1e+06,"time","hard","a","have","would","i"
1e+06,"you","tell","to","love","would","i"
1e+06,"make","not","do","wrongs","two","if"
1e+06,"to","promise","human","are","you","if"
1e+06,"of","need","in","are","you","if"
1e+06,"once","right","it","do","you","if"
1e+06,"the","along","lost","get","you","if"
1e+06,"within","voice","a","hear","you","if"
1e+06,"them","ignore","them","ignore","them","ignore"
1e+06,"like","be","would","it","what","imagine"
1e+06,"of","series","a","by","but","impulse"
1e+06,"someone","found","has","crisis","a","in"
1e+06,"read","one","best","sentence","a","in"
1e+06,"time","of","amount","short","a","in"
1e+06,"new","the","on","trading","electronic","in"
1e+06,"they","are","what","ins","health","in"
1e+06,"resolution","own","your","that","mind","in"
1e+06,"rising","in","but","falling","never","in"
1e+06,"fall","we","time","every","rising","in"
1e+06,"city","kansas","and","louis","st","in"
1e+06,"florists","carolina","south","conway","the","in"
1e+06,"the","of","game","first","the","in"
1e+06,"the","in","party","front","the","in"
1e+06,"the","of","round","opening","the","in"
1e+06,"thought","i","and","sky","the","in"
1e+06,"the","of","round","third","the","in"
1e+06,"the","of","hours","wee","the","in"
1e+06,"winning","of","chance","a","with","in"
1e+06,"radio","one","plus","ten","top","indie"
1e+06,"fame","of","hall","the","into","inducted"
1e+06,"tweet","me","follow","and","me","inspire"
1e+06,"there","and","hit","base","a","is"
1e+06,"end","the","at","light","a","is"
1e+06,"lifetime","a","in","once","a","is"
1e+06,"pay","to","price","small","a","is"
1e+06,"the","of","member","a","also","is"
1e+06,"what","do","to","right","always","is"
1e+06,"of","part","a","much","as","is"
1e+06,"to","than","give","to","better","is"
1e+06,"it","make","not","does","easy","is"
1e+06,"tempted","always","am","i","hard","is"
1e+06,"he","someday","that","believe","i","is"
1e+06,"cake","the","on","icing","just","is"
1e+06,"he","so","is","name","middle","is"
1e+06,"it","please","dream","biggest","my","is"
1e+06,"the","of","day","favorite","my","is"
1e+06,"maybe","me","call","number","my","is"
1e+06,"is","who","alive","one","no","is"
1e+06,"all","fits","size","one","no","is"
1e+06,"present","the","like","time","no","is"
1e+06,"of","faint","the","for","not","is"
1e+06,"but","honorable","more","only","not","is"
1e+06,"in","stands","he","where","not","is"
1e+06,"start","good","a","to","off","is"
1e+06,"of","register","national","the","on","is"
1e+06,"of","part","small","a","only","is"
1e+06,"participants","to","limited","and","required","is"
1e+06,"of","end","the","at","retiring","is"
1e+06,"to","me","for","hard","so","is"
1e+06,"when","tell","can","he","so","is"
1e+06,"catering","city","emerald","at","specials","is"
1e+06,"to","going","am","i","that","is"
1e+06,"i","ever","guy","cutest","the","is"
1e+06,"all","to","key","foundational","the","is"
1e+06,"cake","the","on","icing","the","is"
1e+06,"are","there","when","limit","the","is"
1e+06,"to","way","effective","most","the","is"
1e+06,"know","we","song","only","the","is"
1e+06,"do","can","i","anything","there","is"
1e+06,"as","thing","a","such","there","is"
1e+06,"the","in","yourself","lose","to","is"
1e+06,"is","there","true","than","truer","is"
1e+06,"bill","everybody","please","to","trying","is"
1e+06,"say","to","had","he","what","is"
1e+06,"you","when","get","you","what","is"
1e+06,"is","it","know","you","when","is"
1e+06,"everyday","it","to","listen","and","it"
1e+06,"not","should","done","be","cannot","it"
1e+06,"while","a","in","once","every","it"
1e+06,"since","while","a","been","had","it"
1e+06,"down","go","to","about","is","it"
1e+06,"games","and","fun","all","is","it"
1e+06,"long","too","far","been","is","it"
1e+06,"make","not","does","easy","is","it"
1e+06,"dplease","click","one","just","is","it"
1e+06,"between","difference","the","like","is","it"
1e+06,"of","matter","a","not","is","it"
1e+06,"as","bad","as","not","is","it"
1e+06,"to","place","my","not","is","it"
1e+06,"to","early","too","not","is","it"
1e+06,"the","in","early","still","is","it"
1e+06,"to","blessing","a","such","is","it"
1e+06,"do","to","something","have","might","it"
1e+06,"surprise","no","as","come","should","it"
1e+06,"level","new","whole","a","to","it"
1e+06,"lasted","it","while","fun","was","it"
1e+06,"be","to","meant","not","was","it"
1e+06,"of","end","the","be","will","it"
1e+06,"to","cool","so","be","would","it"
1e+06,"and","it","buy","will","i","itunes"
1e+06,"association","medical","american","the","of","journal"
1e+06,"harvest","the","by","day","each","judge"
1e+06,"does","easy","is","it","cause","just"
1e+06,"swimming","keep","just","swimming","keep","just"
1e+06,"the","of","right","the","to","just"
1e+06,"key","the","but","success","to","key"
1e+06,"you","always","as","wmsc","of","keyword"
1e+06,"duty","of","line","the","in","killed"
1e+06,"fans","blazer","and","thunder","bulls","knicks"
1e+06,"park","the","of","out","it","knocked"
1e+06,"be","can","it","hard","how","know"
1e+06,"i","that","know","i","that","know"
1e+06,"but","success","to","key","the","know"
1e+06,"maybe","knows","who","better","you","know"
1e+06,"tennis","much","too","play","you","know"
1e+06,"about","talking","is","he","what","knows"
1e+06,"heat","high","medium","over","skillet","large"
1e+06,"of","line","long","a","in","latest"
1e+06,"the","with","foundation","firm","a","lay"
1e+06,"design","environmental","and","energy","in","leadership"
1e+06,"and","book","the","about","more","learn"
1e+06,"of","outs","and","ins","the","learning"
1e+06,"accident","an","of","scene","the","leaving"
1e+06,"and","points","with","blazers","the","led"
1e+06,"do","zone","my","enter","me","let"
1e+06,"higher","you","take","love","my","let"
1e+06,"as","soon","as","know","you","let"
1e+06,"every","mp","and","hp","recovers","level"
1e+06,"matters","tiny","are","us","before","lies"
1e+06,"lies","what","and","us","behind","lies"
1e+06,"emerson","waldo","ralph","us","within","lies"
1e+06,"same","the","been","never","has","life"
1e+06,"and","well","you","wish","i","life"
1e+06,"of","box","a","like","is","life"
1e+06,"of","pursuit","the","and","liberty","life"
1e+06,"cannot","hate","that","do","can","light"
1e+06,"the","at","idea","good","a","like"
1e+06,"me","to","idea","great","a","like"
1e+06,"hand","my","of","back","the","like"
1e+06,"is","kanjoya","how","share","to","like"
1e+06,"at","is","head","your","where","like"
1e+06,"on","footprints","are","there","when","limit"
1e+06,"information","more","for","participants","to","limited"
1e+06,"use","please","forums","or","galleries","line"
1e+06,"wardrobe","the","and","witch","the","lion"
1e+06,"of","register","national","the","on","listed"
1e+06,"on","high","and","you","on","little"
1e+06,"do","you","if","but","once","live"
1e+06,"car","my","in","keys","my","locked"
1e+06,"log","ela","read","sequential","file","log"
1e+06,"log","ela","write","single","file","log"
1e+06,"be","to","going","you","are","long"
1e+06,"to","you","take","it","did","long"
1e+06,"know","to","getting","to","forward","looking"
1e+06,"here","someone","is","there","says","lord"
1e+06,"same","the","at","hate","and","love"
1e+06,"i","cause","higher","you","take","love"
1e+06,"free","you","for","do","to","love"
1e+06,"me","inspire","you","how","you","love"
1e+06,"not","me","lovz","he","me","lovz"
1e+06,"wish","a","make","wish","a","make"
1e+06,"me","follow","and","day","my","make"
1e+06,"and","warm","all","feel","me","makes"
1e+06,"more","only","not","is","mistakes","making"
1e+06,"or","paid","benefits","are","ways","many"
1e+06,"wish","i","life","of","years","many"
1e+06,"of","power","the","powers","super","marketing"
1e+06,"a","and","man","a","between","marriage"
1e+06,"seuss","dr","mind","not","do","matter"
1e+06,"within","lies","what","to","compared","matters"
1e+06,"with","filled","be","day","your","may"
1e+06,"will","i","and","number","a","me"
1e+06,"me","tweet","me","follow","and","me"
1e+06,"if","back","follow","i","and","me"
1e+06,"you","tell","will","i","and","me"
1e+06,"refollow","hacked","got","i","at","me"
1e+06,"not","do","zone","my","enter","me"
1e+06,"fuzzy","and","warm","all","feel","me"
1e+06,"in","be","always","will","i","me"
1e+06,"promise","human","are","you","if","me"
1e+06,"related","account","awsome","a","is","me"
1e+06,"me","of","worthy","not","is","me"
1e+06,"today","for","goal","my","thats","me"
1e+06,"limit","the","is","sky","the","me"
1e+06,"could","i","if","see","to","me"
1e+06,"will","i","and","email","your","me"
1e+06,"and","life","between","difference","the","mean"
1e+06,"a","in","sung","its","when","mean"
1e+06,"will","voice","that","and","paint","means"
1e+06,"on","up","juiced","is","dogg","meech"
1e+06,"battle","hard","a","fighting","is","meet"
1e+06,"the","in","children","and","women","men"
1e+06,"is","dad","my","young","keone","met"
1e+06,"with","of","time","a","and","mi"
1e+06,"can","he","so","is","name","middle"
1e+06,"step","single","a","with","begins","miles"
1e+06,"to","resolution","own","your","that","mind"
1e+06,"honorable","more","only","not","is","mistakes"
1e+06,"all","of","root","the","is","money"
1e+06,"author","and","book","the","about","more"
1e+06,"than","useful","more","but","honorable","more"
1e+06,"would","i","thought","i","than","more"
1e+06,"spent","life","a","than","useful","more"
1e+06,"world","the","in","girl","beautiful","most"
1e+06,"you","how","you","love","i","much"
1e+06,"dance","lotus","the","with","along","music"
1e+06,"is","it","please","dream","biggest","my"
1e+06,"follow","you","if","day","birthday","my"
1e+06,"law","in","sister","and","brother","my"
1e+06,"is","it","today","for","goal","my"
1e+06,"to","is","life","in","goal","my"
1e+06,"precise","artist","recording","hop","hip","my"
1e+06,"cause","higher","you","take","love","my"
1e+06,"me","let","not","will","mom","my"
1e+06,"hacked","got","i","account","new","my"
1e+06,"on","games","tonights","for","picks","my"
1e+06,"me","let","not","do","zone","my"
1e+06,"ela","read","sequential","file","log","nam"
1e+06,"ela","write","single","file","log","nam"
1e+06,"tell","can","he","so","is","name"
1e+06,"of","advancement","the","for","association","national"
1e+06,"rt","out","me","check","fan","nba"
1e+06,"heart","my","to","dear","and","near"
1e+06,"can","we","help","the","all","need"
1e+06,"every","rising","in","but","falling","never"
1e+06,"day","a","work","to","have","never"
1e+06,"start","can","anyone","but","beginning","new"
1e+06,"in","comment","game","free","candyswipe","new"
1e+06,"on","going","was","what","idea","no"
1e+06,"youer","is","who","alive","one","no"
1e+06,"to","right","the","has","one","no"
1e+06,"is","life","yourself","finding","about","not"
1e+06,"in","account","this","on","been","not"
1e+06,"by","but","impulse","by","done","not"
1e+06,"counted","be","can","that","everything","not"
1e+06,"be","can","counts","that","everything","not"
1e+06,"do","please","boston","to","go","not"
1e+06,"you","eat","will","we","go","not"
1e+06,"are","what","ins","health","in","not"
1e+06,"in","but","falling","never","in","not"
1e+06,"the","by","day","each","judge","not"
1e+06,"better","any","feel","me","make","not"
1e+06,"round","go","world","the","make","not"
1e+06,"to","going","am","i","mean","not"
1e+06,"more","but","honorable","more","only","not"
1e+06,"positive","a","write","to","required","not"
1e+06,"for","request","a","to","respond","not"
1e+06,"about","be","it","about","talk","not"
1e+06,"angry","are","you","when","tweet","not"
1e+06,"are","you","if","me","unfollow","not"
1e+06,"be","to","used","it","what","not"
1e+06,"moments","in","stands","he","where","not"
1e+06,"the","not","is","it","that","notice"
1e+06,"to","time","good","a","is","now"
1e+06,"to","time","great","a","is","now"
1e+06,"thoughts","great","with","mind","your","nurture"
1e+06,"name","middle","is","child","a","of"
1e+06,"biggest","my","is","that","all","of"
1e+06,"chicago","center","cultural","the","chicago","of"
1e+06,"to","going","am","i","course","of"
1e+06,"mother","your","met","i","how","of"
1e+06,"well","you","wish","i","life","of"
1e+06,"of","time","a","and","mi","of"
1e+06,"share","per","cents","or","million","of"
1e+06,"the","in","friends","best","my","of"
1e+06,"points","percentage","minus","or","plus","of"
1e+06,"i","things","amazing","most","the","of"
1e+06,"atmospheric","and","oceanic","national","the","of"
1e+06,"jersey","new","of","state","the","of"
1e+06,"state","nation","regional","sub","the","of"
1e+06,"birthday","my","and","woman","the","of"
1e+06,"about","talking","am","i","what","of"
1e+06,"are","you","always","as","wmsc","of"
1e+06,"to","approach","market","free","a","offer"
1e+06,"please","forums","or","galleries","line","on"
1e+06,"seat","my","of","edge","the","on"
1e+06,"soon","up","blog","video","tnt","on"
1e+06,"it","do","you","if","but","once"
1e+06,"than","youer","is","who","alive","one"
1e+06,"its","when","mean","three","four","one"
1e+06,"in","restaurants","best","the","of","one"
1e+06,"the","of","founders","the","of","one"
1e+06,"mind","in","keep","to","thing","one"
1e+06,"firm","a","lay","can","who","one"
1e+06,"you","if","but","once","live","only"
1e+06,"useful","more","but","honorable","more","only"
1e+06,"like","not","do","i","thing","only"
1e+06,"one","only","the","i","am","or"
1e+06,"the","in","share","a","cents","or"
1e+06,"keyword","the","use","please","forums","or"
