"freq","word5","word4","word3","word2","word1"
1e+06,"is","dad","my","young","keone"
1e+06,"the","but","success","to","key"
1e+06,"always","as","wmsc","of","keyword"
1e+06,"notch","a","up","it","kick"
1e+06,"of","line","the","in","killed"
1e+06,"blazer","and","thunder","bulls","knicks"
1e+06,"the","of","out","it","knocked"
1e+06,"with","deal","to","how","know"
1e+06,"not","did","you","if","know"
1e+06,"yu","sent","i","that","know"
1e+06,"success","to","key","the","know"
1e+06,"knows","who","better","you","know"
1e+06,"much","too","play","you","know"
1e+06,"cure","the","for","race","komen"
1e+06,"age","certain","a","of","ladies"
1e+06,"airport","international","louis","st","lambert"
1e+06,"least","not","certainly","but","last"
1e+06,"line","long","a","in","latest"
1e+06,"of","series","a","in","latest"
1e+06,"with","foundation","firm","a","lay"
1e+06,"day","all","bed","in","lay"
1e+06,"environmental","and","energy","in","leadership"
1e+06,"outs","and","ins","the","learning"
1e+06,"plane","jet","a","on","leaving"
1e+06,"an","of","scene","the","leaving"
1e+06,"points","with","blazers","the","led"
1e+06,"of","third","a","than","less"
1e+06,"from","learned","be","to","lessons"
1e+06,"is","it","go","is","let"
1e+06,"you","tell","just","me","let"
1e+06,"you","take","love","my","let"
1e+06,"mp","and","hp","recovers","level"
1e+06,"to","comes","it","when","level"
1e+06,"of","pursuit","the","and","liberty"
1e+06,"tiny","are","us","before","lies"
1e+06,"what","and","us","behind","lies"
1e+06,"waldo","ralph","us","within","lies"
1e+06,"well","you","wish","i","life"
1e+06,"not","do","you","if","life"
1e+06,"others","help","to","is","life"
1e+06,"pursuit","the","and","liberty","life"
1e+06,"that","is","it","about","like"
1e+06,"to","going","was","he","like"
1e+06,"to","going","was","it","like"
1e+06,"the","on","one","the","like"
1e+06,"not","do","i","this","like"
1e+06,"you","thank","say","to","like"
1e+06,"kanjoya","how","share","to","like"
1e+06,"for","you","thank","to","like"
1e+06,"is","head","your","where","like"
1e+06,"place","the","own","you","like"
1e+06,"of","number","the","on","limit"
1e+06,"footprints","are","there","when","limit"
1e+06,"more","for","participants","to","limited"
1e+06,"please","forums","or","galleries","line"
1e+06,"the","and","witch","the","lion"
1e+06,"the","of","all","of","list"
1e+06,"register","national","the","on","listed"
1e+06,"time","a","at","bit","little"
1e+06,"high","and","you","on","little"
1e+06,"head","your","in","voice","little"
1e+06,"you","if","but","once","live"
1e+06,"fullest","the","to","life","living"
1e+06,"of","heart","the","in","located"
1e+06,"my","in","keys","my","locked"
1e+06,"ela","read","sequential","file","log"
1e+06,"ela","write","single","file","log"
1e+06,"was","it","thought","i","lol"
1e+06,"to","have","will","i","lol"
1e+06,"to","going","you","are","long"
1e+06,"not","do","they","as","long"
1e+06,"have","we","since","time","long"
1e+06,"the","in","myself","at","look"
1e+06,"the","in","me","for","look"
1e+06,"up","catching","to","forward","looking"
1e+06,"district","school","unified","angeles","los"
1e+06,"legends","the","at","cabos","los"
1e+06,"one","loved","a","of","loss"
1e+06,"cents","or","million","of","loss"
1e+06,"lot","a","lot","a","lot"
1e+06,"to","up","live","to","lot"
1e+06,"the","at","hate","and","love"
1e+06,"her","love","i","her","love"
1e+06,"air","the","in","is","love"
1e+06,"cause","higher","you","take","love"
1e+06,"you","with","chat","to","love"
1e+06,"you","for","do","to","love"
1e+06,"inspire","you","how","you","love"
1e+06,"me","lovz","he","me","lovz"
1e+06,"meets","preparation","when","is","luck"
1e+06,"in","live","to","enough","lucky"
1e+06,"to","effort","conscious","a","made"
1e+06,"of","image","the","in","made"
1e+06,"to","back","way","our","made"
1e+06,"it","for","break","a","make"
1e+06,"short","story","long","a","make"
1e+06,"a","make","wish","a","make"
1e+06,"true","come","dream","her","make"
1e+06,"better","any","feel","me","make"
1e+06,"of","bulk","the","up","make"
1e+06,"true","come","dreams","your","make"
1e+06,"to","easier","much","it","makes"
1e+06,"the","of","one","it","making"
1e+06,"only","not","is","mistakes","making"
1e+06,"there","out","you","of","many"
1e+06,"paid","benefits","are","ways","many"
1e+06,"i","life","of","years","many"
1e+06,"power","the","powers","super","marketing"
1e+06,"lies","what","to","compared","matters"
1e+06,"to","able","be","still","may"
1e+06,"day","the","of","guy","mb"
1e+06,"i","and","number","a","me"
1e+06,"back","follow","i","and","me"
1e+06,"hacked","got","i","at","me"
1e+06,"do","zone","my","enter","me"
1e+06,"and","warm","all","feel","me"
1e+06,"of","rest","the","for","me"
1e+06,"not","me","lovz","he","me"
1e+06,"to","forward","look","i","me"
1e+06,"was","it","thought","i","me"
1e+06,"account","awsome","a","is","me"
1e+06,"of","worthy","not","is","me"
1e+06,"that","fact","the","is","me"
1e+06,"to","able","being","not","me"
1e+06,"for","goal","my","thats","me"
1e+06,"the","is","sky","the","me"
1e+06,"to","love","would","we","me"
1e+06,"to","going","are","you","me"
1e+06,"happy","me","make","you","me"
1e+06,"i","and","email","your","me"
1e+06,"in","sung","its","when","mean"
1e+06,"from","coming","lot","a","means"
1e+06,"voice","that","and","paint","means"
1e+06,"up","juiced","is","dogg","meech"
1e+06,"hard","a","fighting","is","meet"
1e+06,"way","great","a","is","messaging"
1e+06,"dad","my","young","keone","met"
1e+06,"from","calories","percent","sodium","mg"
1e+06,"of","time","a","and","mi"
1e+06,"he","so","is","name","middle"
1e+06,"room","living","the","of","middle"
1e+06,"not","do","i","but","mind"
1e+06,"resolution","own","your","that","mind"
1e+06,"to","going","am","i","minutes"
1e+06,"you","shots","the","of","miss"
1e+06,"more","only","not","is","mistakes"
1e+06,"not","do","i","and","mom"
1e+06,"weekend","great","a","have","monday"
1e+06,"run","long","the","in","money"
1e+06,"of","root","the","is","money"
1e+06,"in","humans","than","dogs","more"
1e+06,"friends","some","tell","fans","more"
1e+06,"can","i","so","followers","more"
1e+06,"useful","more","but","honorable","more"
1e+06,"three","or","two","than","more"
1e+06,"life","a","than","useful","more"
1e+06,"from","came","that","where","more"
1e+06,"done","be","to","work","more"
1e+06,"the","in","girl","beautiful","most"
1e+06,"are","you","change","never","much"
1e+06,"for","grateful","be","to","much"
1e+06,"lotus","the","with","along","music"
1e+06,"account","into","taken","be","must"
1e+06,"hacked","been","has","account","my"
1e+06,"the","in","friend","best","my"
1e+06,"the","in","friends","best","my"
1e+06,"it","please","dream","biggest","my"
1e+06,"you","if","day","birthday","my"
1e+06,"me","follow","and","day","my"
1e+06,"the","in","players","favorite","my"
1e+06,"do","to","thing","favorite","my"
1e+06,"it","today","for","goal","my"
1e+06,"is","life","in","goal","my"
1e+06,"artist","recording","hop","hip","my"
1e+06,"home","from","away","home","my"
1e+06,"it","on","depended","life","my"
1e+06,"higher","you","take","love","my"
1e+06,"not","do","i","mind","my"
1e+06,"to","me","wants","mom","my"
1e+06,"maybe","me","call","number","my"
1e+06,"let","not","do","zone","my"
1e+06,"read","sequential","file","log","nam"
1e+06,"write","single","file","log","nam"
1e+06,"can","he","so","is","name"
1e+06,"out","me","check","fan","nba"
1e+06,"of","amount","same","the","nearly"
1e+06,"of","bit","little","a","need"
1e+06,"life","my","in","you","need"
1e+06,"up","it","step","to","needs"
1e+06,"a","of","much","been","never"
1e+06,"rising","in","but","falling","never"
1e+06,"a","work","to","have","never"
1e+06,"in","day","a","worked","never"
1e+06,"hacked","got","i","account","new"
1e+06,"can","anyone","but","beginning","new"
1e+06,"comment","game","free","candyswipe","new"
1e+06,"lives","our","in","chapter","new"
1e+06,"to","is","here","year","new"
1e+06,"bloomberg","michael","mayor","york","new"
1e+06,"to","going","am","i","night"
1e+06,"is","who","alive","one","no"
1e+06,"all","fits","size","one","no"
1e+06,"down","slowing","of","signs","no"
1e+06,"present","the","like","time","no"
1e+06,"by","goes","day","a","not"
1e+06,"the","for","well","bode","not"
1e+06,"are","you","who","care","not"
1e+06,"vacuum","a","in","created","not"
1e+06,"but","impulse","by","done","not"
1e+06,"bananas","green","buy","even","not"
1e+06,"be","can","that","everything","not"
1e+06,"can","counts","that","everything","not"
1e+06,"the","from","far","fall","not"
1e+06,"that","fact","the","for","not"
1e+06,"up","sign","to","forget","not"
1e+06,"eat","will","we","go","not"
1e+06,"up","wake","to","have","not"
1e+06,"what","ins","health","in","not"
1e+06,"but","falling","never","in","not"
1e+06,"by","day","each","judge","not"
1e+06,"of","any","if","know","not"
1e+06,"hit","door","the","let","not"
1e+06,"like","look","me","make","not"
1e+06,"go","world","the","make","not"
1e+06,"as","sexy","as","nearly","not"
1e+06,"thing","bad","a","necessarily","not"
1e+06,"but","honorable","more","only","not"
1e+06,"public","the","to","open","not"
1e+06,"to","attention","much","pay","not"
1e+06,"a","write","to","required","not"
1e+06,"of","fan","biggest","the","not"
1e+06,"as","myself","of","think","not"
1e+06,"are","you","when","tweet","not"
1e+06,"you","if","me","unfollow","not"
1e+06,"you","to","happens","what","not"
1e+06,"like","looks","it","what","not"
1e+06,"to","used","it","what","not"
1e+06,"in","stands","he","where","not"
1e+06,"do","you","unless","work","not"
1e+06,"stronger","you","makes","you","not"
1e+06,"about","home","write","to","nothing"
1e+06,"left","is","that","all","now"
1e+06,"new","my","follow","and","now"
1e+06,"of","end","the","and","now"
1e+06,"more","even","am","i","now"
1e+06,"awake","wide","am","i","now"
1e+06,"to","wait","cannot","i","now"
1e+06,"of","process","the","in","now"
1e+06,"time","great","a","is","now"
1e+06,"to","up","is","it","now"
1e+06,"great","with","mind","your","nurture"
1e+06,"to","way","better","a","of"
1e+06,"middle","is","child","a","of"
1e+06,"substance","dangerous","controlled","a","of"
1e+06,"but","take","we","breaths","of"
1e+06,"center","cultural","the","chicago","of"
1e+06,"as","soon","as","course","of"
1e+06,"jesus","christ","in","god","of"
1e+06,"development","urban","and","housing","of"
1e+06,"you","wish","i","life","of"
1e+06,"time","a","and","mi","of"
1e+06,"been","have","life","my","of"
1e+06,"to","able","being","not","of"
1e+06,"products","agricultural","of","origin","of"
1e+06,"percentage","minus","or","plus","of"
1e+06,"association","medical","american","the","of"
1e+06,"in","restaurants","best","the","of"
1e+06,"this","of","darkness","the","of"
1e+06,"god","of","grace","the","of"
1e+06,"god","your","lord","the","of"
1e+06,"and","oceanic","national","the","of"
1e+06,"war","world","second","the","of"
1e+06,"nation","regional","sub","the","of"
1e+06,"which","in","ways","the","of"
1e+06,"my","and","woman","the","of"
1e+06,"on","going","was","what","of"
1e+06,"to","advice","and","wisdom","of"
1e+06,"you","always","as","wmsc","of"
1e+06,"the","of","end","the","off"
1e+06,"approach","market","free","a","offer"
1e+06,"reached","be","not","could","officials"
1e+06,"kidding","i","am","who","oh"
1e+06,"to","going","am","i","ok"
1e+06,"you","tell","will","i","ok"
1e+06,"feet","measuring","lot","a","on"
1e+06,"note","serious","more","a","on"
1e+06,"the","in","island","an","on"
1e+06,"forums","or","galleries","line","on"
1e+06,"until","speed","high","medium","on"
1e+06,"head","my","in","repeat","on"
1e+06,"the","in","board","the","on"
1e+06,"of","edge","cutting","the","on"
1e+06,"of","page","first","the","on"
1e+06,"in","looking","outside","the","on"
1e+06,"up","blog","video","tnt","on"
1e+06,"on","high","and","you","on"
1e+06,"view","of","point","your","on"
1e+06,"is","it","week","a","once"
1e+06,"do","you","if","but","once"
1e+06,"youer","is","who","alive","one"
1e+06,"when","mean","three","four","one"
1e+06,"to","right","the","has","one"
1e+06,"of","number","a","of","one"
1e+06,"time","all","the","of","one"
1e+06,"fm","on","am","read","one"
1e+06,"hits","four","on","run","one"
1e+06,"about","love","i","thing","one"
1e+06,"think","you","do","what","one"
1e+06,"a","lay","can","who","one"
1e+06,"to","worked","ve","i","ongoing"
1e+06,"if","but","once","live","only"
1e+06,"that","do","can","love","only"
1e+06,"more","but","honorable","more","only"
1e+06,"the","of","tip","the","only"
1e+06,"not","do","i","thing","only"
1e+06,"year","a","least","at","open"
1e+06,"to","comes","it","when","options"
1e+06,"to","like","i","as","or"
1e+06,"to","need","i","do","or"
1e+06,"the","of","out","get","or"
1e+06,"just","am","i","maybe","or"
1e+06,"ins","health","in","not","or"
1e+06,"effect","that","to","something","or"
1e+06,"not","is","glory","greatest","our"
1e+06,"friends","your","with","page","our"
1e+06,"works","it","and","products","our"
1e+06,"know","me","let","and","out"
1e+06,"of","end","the","by","out"
1e+06,"secret","some","u","dig","out"
1e+06,"of","rest","the","for","out"
1e+06,"can","love","only","hate","out"
1e+06,"of","sides","both","of","out"
1e+06,"of","habit","the","of","out"
1e+06,"of","hands","the","of","out"
1e+06,"of","land","the","of","out"
1e+06,"years","ten","next","the","over"
1e+06,"years","eight","past","the","over"
1e+06,"side","dark","the","to","over"
1e+06,"is","succeed","to","resolution","own"
1e+06,"a","and","mi","of","pace"
1e+06,"my","follow","and","now","page"
1e+06,"health","in","not","or","paid"
1e+06,"will","voice","that","and","paint"
1e+06,"means","all","by","then","paint"
1e+06,"or","information","more","for","participants"
1e+06,"to","comes","it","when","particularly"
1e+06,"a","with","fitted","bag","pastry"
1e+06,"care","affordable","and","protection","patient"
1e+06,"of","cost","the","for","pay"
1e+06,"world","the","around","all","people"
1e+06,"want","they","what","get","people"
1e+06,"be","to","used","we","people"
1e+06,"met","never","have","you","people"
1e+06,"meet","ever","will","you","people"
1e+06,"product","domestic","gross","of","percent"
1e+06,"of","order","the","of","perspective"
1e+06,"relief","conviction","post","for","petition"
1e+06,"of","lot","a","up","pick"
1e+06,"on","games","tonights","for","picks"
1e+06,"info","more","for","back","ping"
1e+06,"community","the","of","profit","pips"
1e+06,"for","on","feet","square","pl"
1e+06,"the","out","close","and","place"
1e+06,"when","tennis","much","too","play"
1e+06,"time","first","the","for","playing"
1e+06,"in","prize","your","claim","please"
1e+06,"you","if","me","contact","please"
1e+06,"a","only","is","it","please"
1e+06,"to","time","the","take","please"
1e+06,"the","in","fish","of","plenty"
1e+06,"points","percentage","minus","or","plus"
1e+06,"quarter","third","the","in","points"
1e+06,"hath","who","god","is","powerful"
1e+06,"of","rulers","the","against","powers"
1e+06,"cherry","a","with","please","pretty"
1e+06,"in","role","his","for","prison"
1e+06,"of","end","the","at","prize"
1e+06,"academy","national","the","of","proceedings"
1e+06,"cents","or","million","of","profit"
1e+06,"volume","community","the","of","profit"
1e+06,"university","the","seminar","staff","program"
1e+06,"on","working","am","i","project"
1e+06,"line","on","any","to","project"
1e+06,"in","album","your","to","project"
1e+06,"back","you","follow","to","promise"
1e+06,"act","care","affordable","and","protection"
1e+06,"you","far","how","of","proud"
1e+06,"that","fact","the","of","proud"
1e+06,"of","part","be","to","proud"
1e+06,"is","child","a","of","purpose"
1e+06,"it","on","ring","a","put"
1e+06,"of","lot","a","in","put"
